STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,RELATED_EXPENSE_ID,VALUE_DATE,SOURCE_FILENAME,MIME_TYPE,CREATED_AT
189,2025-07-21,VIR Descamps,FACTURE FACT-2025-000200,,7937.53,Paiement conforme,200.0,,2025-07-21,,,2025-07-21
190,2025-07-21,VIR Lejeune Conseil Dépa,FACTURE FACT-2025-000075,,3337.13,Virement reçu,75.0,,2025-07-22,,,2025-07-21
191,2025-07-21,PRLV Delahaye Hernandez S,FACTURE FACT-2025-002726,,4406.49,Paiement conforme,2726.0,,2025-07-23,,,2025-07-21
192,2025-07-21,VIREMENT Poirier-sur-Maillet ,REF FACTURE FACT-2025-002536,,7186.08,,2536.0,,2025-07-22,,,2025-07-21
193,2025-07-21,PAIEMENT Schneider Techer S.A,PAIEMENT FACTURE FACT-2025-004222,,9233.51,Facture soldée,4222.0,,2025-07-23,,,2025-07-21
194,2025-07-21,PAIEMENT François Hôpital,REGLEMENT FACT-2025-002731,,2068.42,Virement reçu,2731.0,,2025-07-22,,,2025-07-21
195,2025-07-21,PRLV Grégoire,FACT FACT-2025-000351,,1886.67,,351.0,,2025-07-21,,,2025-07-21
196,2025-07-21,PAIEMENT Pottier,REGLEMENT FACT-2025-001038,,8727.18,Virement reçu,1038.0,,2025-07-22,,,2025-07-21
197,2025-07-21,VIR SEPA Normand S.A.S.,REF FACTURE FACT-2025-004038,,9968.91,Paiement conforme,4038.0,,2025-07-21,,,2025-07-21
198,2025-07-21,PAIEMENT Saint AstridVille Co,FACT FACT-2025-000937,,1336.03,Facture soldée,937.0,,2025-07-21,,,2025-07-21
199,2025-07-21,PRLV PiresVille Hôpital,FACT FACT-2025-003330,,7865.48,,3330.0,,2025-07-23,,,2025-07-21
200,2025-07-21,PAIEMENT Legros,FACTURE FACT-2025-003173,,7560.7,Facture soldée,3173.0,,2025-07-22,,,2025-07-21
201,2025-07-21,VIR Bouchet,FACTURE FACT-2025-000424,,4868.74,Virement reçu,424.0,,2025-07-23,,,2025-07-21
202,2025-07-21,REGLEMENT Lebrun Lycée,REGLEMENT FACT-2025-000503,,7063.02,Règlement client,503.0,,2025-07-21,,,2025-07-21
203,2025-07-21,VIR SEPA Chauveau-sur-Lombard,FACTURE FACT-2025-004618,,283.12,Virement reçu,4618.0,,2025-07-23,,,2025-07-21
204,2025-07-21,VIR BertinVille Hôpital,REGLEMENT FACT-2025-000588,,5200.51,,588.0,,2025-07-22,,,2025-07-21
205,2025-07-21,PAIEMENT Lemoine,PAIEMENT FACTURE FACT-2025-004562,,5631.74,,4562.0,,2025-07-22,,,2025-07-21
206,2025-07-21,CHEQUE Charles et Fils,REF FACT-2025-000606,,377.22,,606.0,,2025-07-23,,,2025-07-21
207,2025-07-21,VIR SEPA Leroux S.A.S.,PAIEMENT FACTURE FACT-2025-004260,,11459.51,Virement reçu,4260.0,,2025-07-21,,,2025-07-21
208,2025-07-21,CB Rossi-sur-Blanc Cons,N° FACT-2025-002878,,2431.58,Facture soldée,2878.0,,2025-07-22,,,2025-07-21
209,2025-07-21,VIREMENT Schneider Mairie,PAIEMENT FACTURE FACT-2025-003800,,6718.81,,3800.0,,2025-07-21,,,2025-07-21
210,2025-07-21,VIREMENT Petitjean-la-Forêt M,REF FACT-2025-004979,,1911.49,,4979.0,,2025-07-23,,,2025-07-21
211,2025-07-21,VIR Couturier Lycée,FACT N°FACT-2025-003498,,327.05,Règlement client,3498.0,,2025-07-23,,,2025-07-21
212,2025-07-21,PAIEMENT Bernier Université,REF FACTURE FACT-2025-004333,,7294.8,,4333.0,,2025-07-21,,,2025-07-21
213,2025-07-21,VIREMENT Briand,FACTURE FACT-2025-002483,,2013.4,Virement reçu,2483.0,,2025-07-21,,,2025-07-21
214,2025-07-21,VIREMENT Petit,FACTURE FACT-2025-003289,,5064.34,Règlement client,3289.0,,2025-07-22,,,2025-07-21
215,2025-07-21,CB François Hôpital,REGLEMENT FACT-2025-002935,,3972.83,,2935.0,,2025-07-22,,,2025-07-21
216,2025-07-21,CB Saint Michelle Lycée,REGLEMENT FACT-2025-003916,,8292.03,Virement reçu,3916.0,,2025-07-21,,,2025-07-21
217,2025-07-21,CHEQUE Dubois,REF FACTURE FACT-2025-001631,,2193.55,Règlement client,1631.0,,2025-07-22,,,2025-07-21
218,2025-07-21,VIR Reynaud,FACT FACT-2025-000318,,1968.43,,318.0,,2025-07-21,,,2025-07-21
219,2025-07-21,VIREMENT Morin,N° FACT-2025-001977,,7697.32,Règlement client,1977.0,,2025-07-23,,,2025-07-21
220,2025-07-21,VIR Perrot,REF FACTURE FACT-2025-003525,,10542.39,Facture soldée,3525.0,,2025-07-22,,,2025-07-21
221,2025-07-21,PRLV Briand Lycée,N° FACT-2025-002703,,4404.34,,2703.0,,2025-07-23,,,2025-07-21
222,2025-07-21,CB Ollivier,FACTURE FACT-2025-000748,,9003.59,Facture soldée,748.0,,2025-07-23,,,2025-07-21
223,2025-07-21,PAIEMENT Cordier SARL,FACT N°FACT-2025-002662,,4589.09,Règlement client,2662.0,,2025-07-21,,,2025-07-21
224,2025-07-21,PRLV Carlier,FACT N°FACT-2025-001245,,203.87,Virement reçu,1245.0,,2025-07-22,,,2025-07-21
225,2025-07-21,VIR SEPA Jean Université,FACT N°FACT-2025-001492,,8390.07,Facture soldée,1492.0,,2025-07-21,,,2025-07-21
226,2025-07-21,REGLEMENT Duval Bazin SA,PAIEMENT FACTURE FACT-2025-004169,,792.63,,4169.0,,2025-07-23,,,2025-07-21
227,2025-07-21,PRLV Rossi,REF FACT-2025-004859,,4617.75,Règlement client,4859.0,,2025-07-23,,,2025-07-21
228,2025-07-21,PRLV Nguyen Mairie,FACT FACT-2025-003267,,4075.36,Paiement conforme,3267.0,,2025-07-21,,,2025-07-21
229,2025-07-21,PRLV Jacquot,PAIEMENT FACTURE FACT-2025-003314,,4024.15,,3314.0,,2025-07-21,,,2025-07-21
230,2025-07-21,PAIEMENT Marchand Mairie,FACTURE FACT-2025-002822,,9356.06,Paiement conforme,2822.0,,2025-07-21,,,2025-07-21
231,2025-07-21,REGLEMENT David,FACTURE FACT-2025-002067,,7807.34,Virement reçu,2067.0,,2025-07-22,,,2025-07-21
232,2025-07-21,VIR Barbenec Lycée,REGLEMENT FACT-2025-004861,,4404.76,,4861.0,,2025-07-22,,,2025-07-21
233,2025-07-21,PRLV Courtois Maury SA,REF FACTURE FACT-2025-003874,,8388.22,Facture soldée,3874.0,,2025-07-21,,,2025-07-21
234,2025-07-21,VIR SEPA Dos Santosboeuf Mair,REGLEMENT FACT-2025-003383,,8727.95,Facture soldée,3383.0,,2025-07-22,,,2025-07-21
235,2025-07-21,CB Pruvost,REF FACTURE FACT-2025-002961,,7015.5,Facture soldée,2961.0,,2025-07-23,,,2025-07-21
236,2025-07-21,PRLV Le Goffboeuf Mairie,REF FACT-2025-003164,,2174.6,Facture soldée,3164.0,,2025-07-21,,,2025-07-21
237,2025-07-21,CHEQUE Sainte Paul Collège,REF FACTURE FACT-2025-002872,,4328.29,Virement reçu,2872.0,,2025-07-23,,,2025-07-21
238,2025-07-21,CB Sainte Frédéricboeuf,REF FACTURE FACT-2025-004092,,2626.43,Paiement conforme,4092.0,,2025-07-23,,,2025-07-21
239,2025-07-21,PAIEMENT Riou Costa S.A.R.L.,N° FACT-2025-004008,,3203.22,,4008.0,,2025-07-22,,,2025-07-21
240,2025-07-21,REGLEMENT Grenier,REF FACTURE FACT-2025-004610,,3766.56,Règlement client,4610.0,,2025-07-23,,,2025-07-21
241,2025-07-21,PRLV Brunet,FACT N°FACT-2025-004004,,9765.39,,4004.0,,2025-07-22,,,2025-07-21
242,2025-07-21,PRLV Robin S.A.R.L.,FACT N°FACT-2025-003163,,5128.76,,3163.0,,2025-07-23,,,2025-07-21
243,2025-07-21,REGLEMENT HebertVille Lycée,N° FACT-2025-000955,,4101.09,Virement reçu,955.0,,2025-07-23,,,2025-07-21
244,2025-07-21,PRLV Alexandre SARL,REF FACT-2025-003680,,4881.99,,3680.0,,2025-07-23,,,2025-07-21
245,2025-07-21,VIREMENT Giraud,FACTURE FACT-2025-000299,,2489.8,,299.0,,2025-07-22,,,2025-07-21
246,2025-07-21,VIR SEPA Sainte Jules Préfect,REF FACTURE FACT-2025-002954,,119.72,,2954.0,,2025-07-22,,,2025-07-21
247,2025-07-21,PRLV Imbert Conseil Dépar,REF FACTURE FACT-2025-001912,,7400.11,Paiement conforme,1912.0,,2025-07-23,,,2025-07-21
248,2025-07-21,CB Saint Noémi-la-Forêt,REF FACTURE FACT-2025-002827,,9745.82,Facture soldée,2827.0,,2025-07-21,,,2025-07-21
249,2025-07-21,CHEQUE Rivière-sur-Leleu Ma,FACT FACT-2025-004349,,4387.07,,4349.0,,2025-07-23,,,2025-07-21
250,2025-07-21,PAIEMENT Jacques,REF FACTURE FACT-2025-000971,,6052.98,Règlement client,971.0,,2025-07-21,,,2025-07-21
251,2025-07-21,PAIEMENT Chauvin Université,FACTURE FACT-2025-001428,,2232.53,Règlement client,1428.0,,2025-07-22,,,2025-07-21
252,2025-07-21,PRLV Labbé Collège,PAIEMENT FACTURE FACT-2025-004695,,4378.55,Virement reçu,4695.0,,2025-07-23,,,2025-07-21
253,2025-07-21,REGLEMENT Traore Poirier et Fi,N° FACT-2025-001706,,6273.23,Facture soldée,1706.0,,2025-07-23,,,2025-07-21
254,2025-07-21,VIREMENT Saint Daniel Univers,FACT N°FACT-2025-004367,,2378.78,Virement reçu,4367.0,,2025-07-22,,,2025-07-21
255,2025-07-21,CB Mathieu Conseil Dépa,FACT FACT-2025-001788,,3025.28,,1788.0,,2025-07-22,,,2025-07-21
256,2025-07-21,VIREMENT Saint Victordan Lycé,REGLEMENT FACT-2025-004337,,8516.6,Virement reçu,4337.0,,2025-07-22,,,2025-07-21
257,2025-07-21,REGLEMENT Saint Louise Préfect,FACT FACT-2025-000074,,10109.78,Facture soldée,74.0,,2025-07-21,,,2025-07-21
258,2025-07-21,PRLV Duhamel Préfecture,REGLEMENT FACT-2025-001012,,4216.71,Virement reçu,1012.0,,2025-07-23,,,2025-07-21
259,2025-07-21,PRLV Blondel,FACT FACT-2025-003409,,6208.31,Règlement client,3409.0,,2025-07-21,,,2025-07-21
260,2025-07-21,VIR Chevallierdan Lycée,REF FACT-2025-000505,,8159.28,Facture soldée,505.0,,2025-07-23,,,2025-07-21
261,2025-07-21,CHEQUE Roux,FACT N°FACT-2025-002319,,5456.08,Paiement conforme,2319.0,,2025-07-22,,,2025-07-21
262,2025-07-21,CHEQUE Grenier,N° FACT-2025-004345,,9942.36,,4345.0,,2025-07-22,,,2025-07-21
263,2025-07-21,VIR Jacquot,FACT N°FACT-2025-001258,,2542.2,,1258.0,,2025-07-22,,,2025-07-21
264,2025-07-21,CHEQUE Fischer SA,REF FACT-2025-004531,,3535.98,Règlement client,4531.0,,2025-07-23,,,2025-07-21
265,2025-07-21,VIR SEPA Faure-les-Bains Cons,FACT N°FACT-2025-000228,,3057.15,Règlement client,228.0,,2025-07-21,,,2025-07-21
266,2025-07-21,VIR Charles,FACTURE FACT-2025-002616,,5168.08,Paiement conforme,2616.0,,2025-07-22,,,2025-07-21
267,2025-07-21,VIR Weber S.A.R.L.,FACTURE FACT-2025-003933,,1744.36,Virement reçu,3933.0,,2025-07-22,,,2025-07-21
268,2025-07-21,CHEQUE Le Gall,FACT N°FACT-2025-004561,,9408.17,,4561.0,,2025-07-21,,,2025-07-21
269,2025-07-21,PRLV Rodriguez,FACT FACT-2025-001260,,2665.46,,1260.0,,2025-07-22,,,2025-07-21
270,2025-07-21,CB Fournier Lycée,FACT FACT-2025-001104,,7178.27,,1104.0,,2025-07-21,,,2025-07-21
271,2025-07-21,PAIEMENT Barbiernec Collège,FACTURE FACT-2025-001859,,5715.28,Virement reçu,1859.0,,2025-07-23,,,2025-07-21
272,2025-07-21,VIR SEPA Sainte PatrickVille ,REF FACT-2025-003220,,9170.77,Virement reçu,3220.0,,2025-07-23,,,2025-07-21
273,2025-07-21,CB Guillon SARL,N° FACT-2025-004078,,7820.09,Règlement client,4078.0,,2025-07-23,,,2025-07-21
274,2025-07-21,VIR Couturier Mairie,N° FACT-2025-003182,,6308.02,,3182.0,,2025-07-22,,,2025-07-21
275,2025-07-21,PRLV Pires SA,REF FACT-2025-004988,,6541.7,,4988.0,,2025-07-23,,,2025-07-21
276,2025-07-21,VIREMENT De Sousa Gilbert S.A,REF FACT-2025-001736,,7806.95,Règlement client,1736.0,,2025-07-21,,,2025-07-21
277,2025-07-21,PAIEMENT Gillet,PAIEMENT FACTURE FACT-2025-002443,,3237.13,Virement reçu,2443.0,,2025-07-22,,,2025-07-21
278,2025-07-21,PRLV Regnier Université,FACTURE FACT-2025-003405,,2169.06,Virement reçu,3405.0,,2025-07-22,,,2025-07-21
279,2025-07-21,VIREMENT Robin-sur-Picard Con,N° FACT-2025-004620,,310.34,,4620.0,,2025-07-21,,,2025-07-21
280,2025-07-21,VIR SEPA Bernard Lycée,PAIEMENT FACTURE FACT-2025-001858,,8591.17,Règlement client,1858.0,,2025-07-22,,,2025-07-21
281,2025-07-21,PAIEMENT Paris S.A.,PAIEMENT FACTURE FACT-2025-000383,,7747.96,,383.0,,2025-07-22,,,2025-07-21
282,2025-07-21,VIR De Oliveira Ollivier,REF FACTURE FACT-2025-000706,,3296.55,Facture soldée,706.0,,2025-07-23,,,2025-07-21
283,2025-07-21,PAIEMENT Moulin,REGLEMENT FACT-2025-004847,,1744.09,Paiement conforme,4847.0,,2025-07-21,,,2025-07-21
284,2025-07-21,PRLV Pelletier,FACT N°FACT-2025-004024,,3482.27,Paiement conforme,4024.0,,2025-07-22,,,2025-07-21
285,2025-07-21,PRLV Dumont,REGLEMENT FACT-2025-000948,,5204.52,Virement reçu,948.0,,2025-07-22,,,2025-07-21
286,2025-07-21,CHEQUE Marin SA,FACT FACT-2025-003934,,5150.77,Règlement client,3934.0,,2025-07-23,,,2025-07-21
287,2025-07-21,VIREMENT Couturier Lycée,N° FACT-2025-001875,,3860.5,Virement reçu,1875.0,,2025-07-21,,,2025-07-21
288,2025-07-21,PRLV Bailly Université,FACTURE FACT-2025-004510,,6181.71,Paiement conforme,4510.0,,2025-07-23,,,2025-07-21
289,2025-07-21,VIR SEPA Blondel,FACT FACT-2025-001080,,5953.51,Facture soldée,1080.0,,2025-07-23,,,2025-07-21
290,2025-07-21,CHEQUE Sainte Frédéricboeuf,FACT FACT-2025-002673,,423.62,Virement reçu,2673.0,,2025-07-22,,,2025-07-21
291,2025-07-21,REGLEMENT BaronVille Mairie,FACTURE FACT-2025-002250,,1707.09,Virement reçu,2250.0,,2025-07-21,,,2025-07-21
292,2025-07-21,PRLV Bouvier Conseil Dépa,FACT N°FACT-2025-003500,,360.08,Paiement conforme,3500.0,,2025-07-22,,,2025-07-21
293,2025-07-21,CHEQUE Deschamps Gauthier S,FACT FACT-2025-003177,,8196.88,Règlement client,3177.0,,2025-07-23,,,2025-07-21
294,2025-07-21,VIREMENT Schmitt,FACT N°FACT-2025-002778,,238.59,,2778.0,,2025-07-21,,,2025-07-21
295,2025-07-21,VIR SEPA Maurice,FACT FACT-2025-001667,,7011.64,Facture soldée,1667.0,,2025-07-21,,,2025-07-21
296,2025-07-21,CHEQUE Chevalier,REGLEMENT FACT-2025-002817,,3434.73,Facture soldée,2817.0,,2025-07-21,,,2025-07-21
297,2025-07-21,PRLV Couturier Lycée,REF FACTURE FACT-2025-000762,,6171.17,Virement reçu,762.0,,2025-07-21,,,2025-07-21
298,2025-07-21,CHEQUE Mallet,REF FACTURE FACT-2025-003900,,6289.47,Facture soldée,3900.0,,2025-07-22,,,2025-07-21
299,2025-07-21,REGLEMENT Jacquot,FACT N°FACT-2025-002967,,405.95,Virement reçu,2967.0,,2025-07-23,,,2025-07-21
300,2025-07-21,PRLV Schneider Techer S.A,FACTURE FACT-2025-000775,,4755.25,Virement reçu,775.0,,2025-07-21,,,2025-07-21
301,2025-07-21,PAIEMENT Buisson,FACT N°FACT-2025-004670,,421.72,Paiement conforme,4670.0,,2025-07-23,,,2025-07-21
302,2025-07-21,REGLEMENT Bernier Hôpital,PAIEMENT FACTURE FACT-2025-001385,,3648.14,Facture soldée,1385.0,,2025-07-21,,,2025-07-21
303,2025-07-21,VIR SEPA Saint ThierryBourg H,REF FACT-2025-000484,,8601.07,Virement reçu,484.0,,2025-07-21,,,2025-07-21
304,2025-07-21,PRLV Gilles-sur-Thierry C,FACT FACT-2025-000321,,4230.08,Règlement client,321.0,,2025-07-21,,,2025-07-21
305,2025-07-21,PAIEMENT Jourdan Langlois S.A,PAIEMENT FACTURE FACT-2025-003810,,10281.54,Facture soldée,3810.0,,2025-07-22,,,2025-07-21
306,2025-07-21,CHEQUE Bonneau Conseil Dépa,N° FACT-2025-001457,,1638.41,Paiement conforme,1457.0,,2025-07-23,,,2025-07-21
307,2025-07-21,VIR HernandezVille Préfe,FACT N°FACT-2025-000700,,395.93,Facture soldée,700.0,,2025-07-21,,,2025-07-21
308,2025-07-21,CB Langlois,PAIEMENT FACTURE FACT-2025-000084,,1886.37,,84.0,,2025-07-23,,,2025-07-21
309,2025-07-21,PRLV Pruvost,REGLEMENT FACT-2025-003594,,6187.03,Facture soldée,3594.0,,2025-07-22,,,2025-07-21
310,2025-07-21,VIREMENT Traore Poirier et Fi,REF FACTURE FACT-2025-002398,,781.78,Paiement conforme,2398.0,,2025-07-22,,,2025-07-21
311,2025-07-21,CHEQUE Cohen Lycée,FACT N°FACT-2025-000489,,5640.22,Virement reçu,489.0,,2025-07-23,,,2025-07-21
312,2025-07-21,REGLEMENT Maillet Collège,REF FACTURE FACT-2025-004725,,1139.99,Règlement client,4725.0,,2025-07-23,,,2025-07-21
313,2025-07-21,VIR SEPA Prévost-les-Bains Co,FACT N°FACT-2025-004960,,1048.28,Virement reçu,4960.0,,2025-07-21,,,2025-07-21
314,2025-07-21,VIREMENT Michaud,FACT FACT-2025-000202,,3246.68,Règlement client,202.0,,2025-07-22,,,2025-07-21
315,2025-07-21,CB Hervé Conseil Départ,REGLEMENT FACT-2025-000469,,5622.56,Facture soldée,469.0,,2025-07-21,,,2025-07-21
316,2025-07-21,CB Imbert-la-Forêt Préf,N° FACT-2025-004094,,3825.83,,4094.0,,2025-07-21,,,2025-07-21
317,2025-07-21,PRLV Collin Mairie,FACT N°FACT-2025-004645,,772.36,Facture soldée,4645.0,,2025-07-23,,,2025-07-21
318,2025-07-21,PRLV Bouvet Hôpital,REF FACTURE FACT-2025-001861,,4725.93,Virement reçu,1861.0,,2025-07-21,,,2025-07-21
319,2025-07-21,VIR Piresdan Lycée,REF FACT-2025-002249,,593.32,Règlement client,2249.0,,2025-07-21,,,2025-07-21
320,2025-07-21,REGLEMENT Rodrigues,PAIEMENT FACTURE FACT-2025-001179,,7029.78,Règlement client,1179.0,,2025-07-21,,,2025-07-21
321,2025-07-21,VIREMENT Vallet S.A.R.L.,REF FACTURE FACT-2025-001180,,4915.12,Paiement conforme,1180.0,,2025-07-21,,,2025-07-21
322,2025-07-21,REGLEMENT Petit,FACT FACT-2025-003147,,6610.11,Règlement client,3147.0,,2025-07-23,,,2025-07-21
323,2025-07-21,VIREMENT Toussaint,REF FACT-2025-000532,,9021.41,Règlement client,532.0,,2025-07-21,,,2025-07-21
324,2025-07-21,VIR SEPA Blondel,REF FACTURE FACT-2025-002821,,4913.04,Virement reçu,2821.0,,2025-07-21,,,2025-07-21
325,2025-07-21,CB Sainte NicoleVille C,REGLEMENT FACT-2025-004985,,3780.77,Règlement client,4985.0,,2025-07-22,,,2025-07-21
326,2025-07-21,CHEQUE Bertrand,FACTURE FACT-2025-000211,,4287.92,Règlement client,211.0,,2025-07-22,,,2025-07-21
327,2025-07-21,REGLEMENT Pages Conseil Départ,FACT FACT-2025-003444,,1673.52,Virement reçu,3444.0,,2025-07-21,,,2025-07-21
328,2025-07-21,REGLEMENT HernandezBourg Unive,N° FACT-2025-004241,,2848.85,Facture soldée,4241.0,,2025-07-21,,,2025-07-21
329,2025-07-21,VIR SEPA Jacob,REF FACTURE FACT-2025-002555,,4374.17,,2555.0,,2025-07-21,,,2025-07-21
330,2025-07-21,VIR SEPA FleuryBourg Hôpital,REF FACT-2025-001870,,4098.04,Règlement client,1870.0,,2025-07-23,,,2025-07-21
331,2025-07-21,CB Peron Université,REF FACTURE FACT-2025-003830,,6244.68,,3830.0,,2025-07-22,,,2025-07-21
332,2025-07-21,CHEQUE Thomas S.A.S.,FACTURE FACT-2025-003408,,643.0,Facture soldée,3408.0,,2025-07-22,,,2025-07-21
333,2025-07-21,VIREMENT Bodin-la-Forêt Collè,REF FACTURE FACT-2025-002688,,7173.38,,2688.0,,2025-07-22,,,2025-07-21
334,2025-07-21,VIREMENT Marchand Mairie,REF FACT-2025-002048,,540.07,,2048.0,,2025-07-22,,,2025-07-21
335,2025-07-21,REGLEMENT Poirier,FACT N°FACT-2025-004965,,838.95,Règlement client,4965.0,,2025-07-22,,,2025-07-21
336,2025-07-21,VIR SEPA Fischer SA,REF FACTURE FACT-2025-001485,,7521.9,Paiement conforme,1485.0,,2025-07-21,,,2025-07-21
337,2025-07-21,PAIEMENT Meyer S.A.,FACTURE FACT-2025-001542,,3725.88,Facture soldée,1542.0,,2025-07-23,,,2025-07-21
338,2025-07-21,CHEQUE Robert Payet et Fils,PAIEMENT FACTURE FACT-2025-003378,,6449.89,Paiement conforme,3378.0,,2025-07-22,,,2025-07-21
339,2025-07-21,REGLEMENT Bourdon-sur-Boulange,PAIEMENT FACTURE FACT-2025-001088,,4590.78,,1088.0,,2025-07-22,,,2025-07-21
340,2025-07-21,VIR SEPA Saint Charles-la-For,REGLEMENT FACT-2025-003615,,3429.9,Facture soldée,3615.0,,2025-07-22,,,2025-07-21
341,2025-07-21,VIREMENT Saint Noémi-la-Forêt,FACTURE FACT-2025-000928,,9448.13,Virement reçu,928.0,,2025-07-22,,,2025-07-21
342,2025-07-21,CB Caron,REF FACTURE FACT-2025-000780,,11378.4,Facture soldée,780.0,,2025-07-22,,,2025-07-21
343,2025-07-21,PAIEMENT Thomas S.A.S.,N° FACT-2025-003127,,1640.25,Paiement conforme,3127.0,,2025-07-21,,,2025-07-21
344,2025-07-21,REGLEMENT Pires SA,REF FACTURE FACT-2025-004390,,344.95,Paiement conforme,4390.0,,2025-07-23,,,2025-07-21
345,2025-07-21,VIR SEPA Tanguy Mairie,REGLEMENT FACT-2025-001045,,1772.7,Virement reçu,1045.0,,2025-07-23,,,2025-07-21
346,2025-07-21,VIR Normand SARL,PAIEMENT FACTURE FACT-2025-001010,,4155.47,Virement reçu,1010.0,,2025-07-23,,,2025-07-21
347,2025-07-21,VIREMENT Klein Meunier SA,REF FACT-2025-000169,,3681.85,Paiement conforme,169.0,,2025-07-23,,,2025-07-21
348,2025-07-21,VIR Chauvin Université,N° FACT-2025-003631,,5633.65,,3631.0,,2025-07-22,,,2025-07-21
349,2025-07-21,CB Normand S.A.S.,FACTURE FACT-2025-004774,,5519.36,Règlement client,4774.0,,2025-07-22,,,2025-07-21
350,2025-07-21,VIREMENT HernandezVille Préfe,REF FACT-2025-004519,,6443.51,,4519.0,,2025-07-21,,,2025-07-21
351,2025-07-21,CHEQUE Meyer-sur-Mer Mairie,REF FACT-2025-001663,,8926.63,Virement reçu,1663.0,,2025-07-22,,,2025-07-21
352,2025-07-21,VIR Auger-sur-Bodin Hôpi,FACTURE FACT-2025-000876,,10383.08,Paiement conforme,876.0,,2025-07-21,,,2025-07-21
353,2025-07-21,PRLV Besson Leroux SA,PAIEMENT FACTURE FACT-2025-001024,,4694.54,Facture soldée,1024.0,,2025-07-23,,,2025-07-21
354,2025-07-21,VIR SEPA Besnard,REF FACTURE FACT-2025-000801,,6518.62,Paiement conforme,801.0,,2025-07-21,,,2025-07-21
355,2025-07-21,CHEQUE BlondelVille Préfect,REF FACTURE FACT-2025-002965,,5999.19,Règlement client,2965.0,,2025-07-22,,,2025-07-21
356,2025-07-21,VIR Pierre Chevalier S.A,FACTURE FACT-2025-003282,,7318.39,Virement reçu,3282.0,,2025-07-21,,,2025-07-21
357,2025-07-21,VIR SEPA Saint Nicole-la-Forê,FACT FACT-2025-001299,,8477.27,Virement reçu,1299.0,,2025-07-21,,,2025-07-21
358,2025-07-21,PRLV Lecomte Hernandez S.,REF FACT-2025-000475,,2158.21,Règlement client,475.0,,2025-07-22,,,2025-07-21
359,2025-07-21,PRLV Cohen SARL,REF FACT-2025-004236,,5767.64,Règlement client,4236.0,,2025-07-21,,,2025-07-21
360,2025-07-21,REGLEMENT Léger Rémy SARL,FACTURE FACT-2025-003816,,5603.93,Virement reçu,3816.0,,2025-07-23,,,2025-07-21
361,2025-07-21,PRLV Foucher Université,REF FACTURE FACT-2025-004580,,1245.08,Virement reçu,4580.0,,2025-07-23,,,2025-07-21
362,2025-07-21,VIREMENT Lacroix Carpentier e,N° FACT-2025-001670,,3028.28,Virement reçu,1670.0,,2025-07-21,,,2025-07-21
363,2025-07-21,PRLV Vaillant Mairie,FACT FACT-2025-003115,,2526.48,Paiement conforme,3115.0,,2025-07-22,,,2025-07-21
364,2025-07-21,PRLV Roche S.A.,REF FACT-2025-004181,,7399.38,Règlement client,4181.0,,2025-07-21,,,2025-07-21
365,2025-07-21,VIR Sainte ÉdithBourg Co,REF FACTURE FACT-2025-003038,,4564.94,,3038.0,,2025-07-22,,,2025-07-21
366,2025-07-21,VIREMENT Grégoire Lycée,FACT N°FACT-2025-002918,,654.17,Règlement client,2918.0,,2025-07-21,,,2025-07-21
367,2025-07-21,PAIEMENT Becker,PAIEMENT FACTURE FACT-2025-000273,,899.62,Virement reçu,273.0,,2025-07-22,,,2025-07-21
368,2025-07-21,PAIEMENT Charpentier S.A.,PAIEMENT FACTURE FACT-2025-002251,,11018.35,Virement reçu,2251.0,,2025-07-22,,,2025-07-21
369,2025-07-21,REGLEMENT Dumas Préfecture,REF FACTURE FACT-2025-003059,,6657.16,,3059.0,,2025-07-23,,,2025-07-21
370,2025-07-21,CB Jacquot Conseil Dépa,PAIEMENT FACTURE FACT-2025-004991,,6927.48,,4991.0,,2025-07-21,,,2025-07-21
371,2025-07-21,VIR SEPA Michel S.A.,FACTURE FACT-2025-001443,,1677.45,,1443.0,,2025-07-22,,,2025-07-21
372,2025-07-21,VIR SEPA Dos Santos SARL,FACTURE FACT-2025-000188,,7248.23,Règlement client,188.0,,2025-07-23,,,2025-07-21
373,2025-07-21,REGLEMENT Nicolas,N° FACT-2025-002187,,2899.32,Règlement client,2187.0,,2025-07-21,,,2025-07-21
374,2025-07-21,VIREMENT Gomez,REF FACTURE FACT-2025-004822,,7240.94,Facture soldée,4822.0,,2025-07-23,,,2025-07-21
375,2025-07-21,CB Jacquot,REF FACT-2025-002485,,10150.36,Paiement conforme,2485.0,,2025-07-22,,,2025-07-21
376,2025-07-21,CHEQUE Poirierboeuf Collège,N° FACT-2025-004816,,9234.98,,4816.0,,2025-07-22,,,2025-07-21
377,2025-07-21,REGLEMENT Fabre-les-Bains Univ,FACT FACT-2025-000413,,4228.06,Règlement client,413.0,,2025-07-21,,,2025-07-21
378,2025-07-21,VIREMENT Vaillant Mairie,REF FACTURE FACT-2025-003614,,2968.17,Paiement conforme,3614.0,,2025-07-22,,,2025-07-21
379,2025-07-21,REGLEMENT Camus Gros S.A.S.,FACT FACT-2025-001123,,3593.8,Règlement client,1123.0,,2025-07-22,,,2025-07-21
380,2025-07-21,REGLEMENT Benard,REGLEMENT FACT-2025-002322,,6890.55,Virement reçu,2322.0,,2025-07-22,,,2025-07-21
