INVOICE_ID,CLIENT_ID,INVOICE_DATE,PAYMENT_DATE,STATUS,INVOICE_NUMBER,INVOICE_YEAR,PO,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,CLIENT_TYPE,CREATED_AT,TOTAL_HT,AMOUNT_TTC,MONTANT_TVA,RAS_5P,RAS_TVA,AMOUNT_TO_PAY
110,664,2025-07-22,2025-07-22,PAID,FACT-2025-000110,2025,,108.61,73,2025-07-23,2025-07-25,2025-08-07,Prestation L'assurance de rouler de manière sûre,PRIVATE,2025-07-22,7928.6,9514.32,1585.72,0.0,0.0,9514.32
111,180,2025-07-22,2025-07-22,PAID,FACT-2025-000111,2025,PO-3303,11.15,86,2025-07-24,2025-07-28,2025-09-29,Prestation La liberté d'atteindre vos buts à la pointe,PUBLIC,2025-07-22,958.7,1150.44,191.74,47.94,143.81,958.7
112,489,2025-07-22,2025-07-22,PAID,FACT-2025-000112,2025,PO-6400,25.07,97,2025-07-23,2025-07-25,2025-08-06,Prestation Le plaisir de changer à la pointe,PUBLIC,2025-07-22,2431.66,2917.99,486.33,121.58,364.75,2431.66
113,310,2025-07-22,2025-07-22,PAID,FACT-2025-000113,2025,PO-8625,118.05,31,2025-07-24,2025-07-29,2025-08-07,Prestation Le droit de louer naturellement,PRIVATE,2025-07-22,3659.57,3860.85,201.28,0.0,0.0,3860.85
114,315,2025-07-22,,OVERDUE,FACT-2025-000114,2025,PO-2923,89.79,99,2025-07-22,2025-07-26,2025-10-09,Prestation L'avantage d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,8889.23,10667.08,1777.85,444.46,1333.38,8889.23
115,655,2025-07-22,2025-07-22,PAID,FACT-2025-000115,2025,,71.12,20,2025-07-23,2025-07-26,2025-09-03,Prestation L'avantage d'évoluer à sa source,PRIVATE,2025-07-22,1422.33,1564.56,142.23,0.0,0.0,1564.56
116,621,2025-07-22,,OVERDUE,FACT-2025-000116,2025,,88.35,86,2025-07-23,2025-07-27,2025-10-15,Prestation L'art d'avancer plus facilement,PRIVATE,2025-07-22,7597.77,8015.65,417.88,0.0,0.0,8015.65
117,697,2025-07-22,2025-07-22,PAID,FACT-2025-000117,2025,PO-9972,706.73,10,2025-07-24,2025-07-25,2025-10-12,Prestation Le confort de rouler autrement,PRIVATE,2025-07-22,7067.28,8480.74,1413.46,0.0,0.0,8480.74
118,518,2025-07-22,2025-07-22,PAID,FACT-2025-000118,2025,PO-4365,49.98,67,2025-07-22,2025-07-27,2025-10-13,Prestation La liberté de changer de manière efficace,PUBLIC,2025-07-22,3348.36,4018.03,669.67,167.42,502.25,3348.36
119,735,2025-07-22,,UNPAID,FACT-2025-000119,2025,PO-7806,563.78,8,2025-07-24,2025-07-28,2025-08-17,Prestation L'assurance d'innover autrement,PRIVATE,2025-07-22,4510.28,4961.31,451.03,0.0,0.0,4961.31
120,468,2025-07-22,2025-07-22,PAID,FACT-2025-000120,2025,PO-5169,86.97,93,2025-07-24,2025-07-25,2025-10-16,Prestation L'avantage d'innover à sa source,PUBLIC,2025-07-22,8088.46,9706.15,1617.69,404.42,1213.27,8088.46
121,4,2025-07-22,2025-07-22,PAID,FACT-2025-000121,2025,PO-1987,47.72,90,2025-07-24,2025-07-26,2025-10-19,Prestation Le droit d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,4294.6,5153.52,858.92,214.73,644.19,4294.6
122,71,2025-07-22,2025-07-22,PAID,FACT-2025-000122,2025,,77.91,99,2025-07-23,2025-07-24,2025-09-11,Prestation L'assurance d'innover à la pointe,PRIVATE,2025-07-22,7712.82,9255.38,1542.56,0.0,0.0,9255.38
123,662,2025-07-22,2025-07-22,PAID,FACT-2025-000123,2025,PO-9835,187.34,49,2025-07-23,2025-07-26,2025-09-23,Prestation L'art de changer plus rapidement,PRIVATE,2025-07-22,9179.44,10097.38,917.94,0.0,0.0,10097.38
124,137,2025-07-22,2025-07-22,PAID,FACT-2025-000124,2025,PO-4648,79.69,68,2025-07-24,2025-07-27,2025-08-21,Prestation L'assurance d'évoluer avant-tout,PUBLIC,2025-07-22,5418.86,6502.63,1083.77,270.94,812.83,5418.86
125,4,2025-07-22,2025-07-22,PAID,FACT-2025-000125,2025,PO-4762,79.57,69,2025-07-22,2025-07-25,2025-10-04,Prestation L'art de changer naturellement,PUBLIC,2025-07-22,5490.01,6588.01,1098.0,274.5,823.5,5490.01
126,254,2025-07-22,2025-07-22,PAID,FACT-2025-000126,2025,PO-7868,100.86,93,2025-07-23,2025-07-26,2025-08-25,Prestation L'art de rouler naturellement,PRIVATE,2025-07-22,9380.36,9896.28,515.92,0.0,0.0,9896.28
127,630,2025-07-22,2025-07-22,PAID,FACT-2025-000127,2025,PO-1797,103.1,58,2025-07-22,2025-07-24,2025-09-01,Prestation La possibilité d'atteindre vos buts de manière efficace,PRIVATE,2025-07-22,5980.05,7176.06,1196.01,0.0,0.0,7176.06
128,251,2025-07-22,2025-07-22,PAID,FACT-2025-000128,2025,,56.12,97,2025-07-24,2025-07-25,2025-09-26,Prestation Le droit de rouler plus rapidement,PUBLIC,2025-07-22,5443.62,6532.34,1088.72,272.18,816.54,5443.62
129,58,2025-07-22,2025-07-22,PAID,FACT-2025-000129,2025,PO-6253,123.95,74,2025-07-22,2025-07-27,2025-09-12,Prestation Le pouvoir de changer sans soucis,PRIVATE,2025-07-22,9172.33,10089.56,917.23,0.0,0.0,10089.56
130,243,2025-07-22,2025-07-22,PAID,FACT-2025-000130,2025,,384.37,8,2025-07-23,2025-07-25,2025-10-11,Prestation L'avantage de concrétiser vos projets plus facilement,PRIVATE,2025-07-22,3074.96,3689.95,614.99,0.0,0.0,3689.95
131,753,2025-07-22,2025-07-22,PAID,FACT-2025-000131,2025,PO-9592,117.18,83,2025-07-22,2025-07-26,2025-10-16,Prestation L'assurance d'évoluer de manière sûre,PRIVATE,2025-07-22,9725.67,11670.8,1945.13,0.0,0.0,11670.8
132,327,2025-07-22,2025-07-22,PAID,FACT-2025-000132,2025,PO-4948,39.45,97,2025-07-24,2025-07-28,2025-09-27,Prestation Le confort d'avancer naturellement,PUBLIC,2025-07-22,3826.96,4592.35,765.39,191.35,574.04,3826.96
133,231,2025-07-22,,OVERDUE,FACT-2025-000133,2025,PO-7363,104.96,54,2025-07-23,2025-07-25,2025-10-04,Prestation L'assurance d'avancer autrement,PRIVATE,2025-07-22,5667.62,6801.14,1133.52,0.0,0.0,6801.14
134,249,2025-07-22,2025-07-22,PAID,FACT-2025-000134,2025,PO-4120,192.29,48,2025-07-23,2025-07-25,2025-09-17,Prestation La possibilité de rouler naturellement,PUBLIC,2025-07-22,9230.04,11076.05,1846.01,461.5,1384.51,9230.04
135,53,2025-07-22,,UNPAID,FACT-2025-000135,2025,,20.03,98,2025-07-23,2025-07-27,2025-08-11,Prestation Le plaisir de rouler plus facilement,PRIVATE,2025-07-22,1962.82,2355.38,392.56,0.0,0.0,2355.38
137,217,2025-07-22,,OVERDUE,FACT-2025-000137,2025,PO-4921,76.78,91,2025-07-22,2025-07-23,2025-10-06,Prestation La liberté d'avancer plus facilement,PUBLIC,2025-07-22,6986.7,8384.04,1397.34,349.34,1048.01,6986.7
138,566,2025-07-22,2025-07-22,PAID,FACT-2025-000138,2025,PO-9401,163.06,40,2025-07-23,2025-07-26,2025-09-23,Prestation Le plaisir de concrétiser vos projets avant-tout,PUBLIC,2025-07-22,6522.34,7826.81,1304.47,326.12,978.35,6522.34
139,510,2025-07-22,,UNPAID,FACT-2025-000139,2025,PO-1749,121.12,27,2025-07-23,2025-07-24,2025-10-05,Prestation Le plaisir d'atteindre vos buts en toute tranquilité,PRIVATE,2025-07-22,3270.31,3597.34,327.03,0.0,0.0,3597.34
140,577,2025-07-22,2025-07-22,PAID,FACT-2025-000140,2025,PO-3497,124.72,75,2025-07-22,2025-07-24,2025-08-08,Prestation La liberté d'avancer de manière efficace,PRIVATE,2025-07-22,9354.11,11224.93,1870.82,0.0,0.0,11224.93
141,201,2025-07-22,2025-07-22,PAID,FACT-2025-000141,2025,PO-6530,35.67,71,2025-07-23,2025-07-25,2025-09-23,Prestation Le droit de louer à l'état pur,PUBLIC,2025-07-22,2532.73,3039.28,506.55,126.64,379.91,2532.73
142,264,2025-07-22,2025-07-22,PAID,FACT-2025-000142,2025,PO-9954,362.28,22,2025-07-23,2025-07-27,2025-10-03,Prestation Le pouvoir de concrétiser vos projets en toute tranquilité,PUBLIC,2025-07-22,7970.26,9564.31,1594.05,398.51,1195.54,7970.26
143,501,2025-07-22,2025-07-22,PAID,FACT-2025-000143,2025,,840.68,10,2025-07-22,2025-07-27,2025-08-13,Prestation Le pouvoir de rouler naturellement,PUBLIC,2025-07-22,8406.78,10088.14,1681.36,420.34,1261.02,8406.78
144,685,2025-07-22,2025-07-22,PAID,FACT-2025-000144,2025,,704.88,9,2025-07-22,2025-07-23,2025-09-27,Prestation La possibilité de concrétiser vos projets plus facilement,PUBLIC,2025-07-22,6343.95,7612.74,1268.79,317.2,951.59,6343.95
145,10,2025-07-22,2025-07-22,PAID,FACT-2025-000145,2025,,72.29,86,2025-07-22,2025-07-27,2025-10-03,Prestation La possibilité de rouler autrement,PUBLIC,2025-07-22,6216.57,7459.88,1243.31,310.83,932.49,6216.57
147,18,2025-07-22,2025-07-22,PARTIAL,FACT-2025-000147,2025,PO-3937,3.0,90,2025-07-24,2025-07-27,2025-10-13,Prestation Le plaisir d'innover à sa source,PRIVATE,2025-07-22,269.71,323.65,53.94,0.0,0.0,323.65
148,110,2025-07-22,2025-07-22,PAID,FACT-2025-000148,2025,,188.96,33,2025-07-22,2025-07-27,2025-08-25,Prestation L'avantage de concrétiser vos projets de manière efficace,PUBLIC,2025-07-22,6235.83,7483.0,1247.17,311.79,935.37,6235.83
149,274,2025-07-22,2025-07-22,PARTIAL,FACT-2025-000149,2025,,145.13,32,2025-07-23,2025-07-24,2025-09-22,Prestation L'avantage d'atteindre vos buts naturellement,PUBLIC,2025-07-22,4644.08,5572.9,928.82,232.2,696.61,4644.08
150,232,2025-07-22,2025-07-22,PAID,FACT-2025-000150,2025,PO-1154,54.29,71,2025-07-23,2025-07-24,2025-08-10,Prestation L'avantage d'évoluer avant-tout,PUBLIC,2025-07-22,3854.71,4625.65,770.94,192.74,578.21,3854.71
151,720,2025-07-22,,UNPAID,FACT-2025-000151,2025,,150.8,43,2025-07-22,2025-07-23,2025-10-08,Prestation La possibilité de louer plus facilement,PRIVATE,2025-07-22,6484.58,7781.5,1296.92,0.0,0.0,7781.5
152,98,2025-07-22,2025-07-22,PAID,FACT-2025-000152,2025,PO-1762,119.1,73,2025-07-24,2025-07-25,2025-09-04,Prestation Le droit de louer à la pointe,PUBLIC,2025-07-22,8694.36,10433.23,1738.87,434.72,1304.15,8694.36
153,77,2025-07-22,2025-07-22,PAID,FACT-2025-000153,2025,PO-4394,10.38,41,2025-07-24,2025-07-27,2025-10-14,Prestation La possibilité de louer avant-tout,PUBLIC,2025-07-22,425.73,510.88,85.15,21.29,63.86,425.73
154,602,2025-07-22,2025-07-22,PAID,FACT-2025-000154,2025,PO-9856,77.85,73,2025-07-22,2025-07-26,2025-08-15,Prestation L'avantage de concrétiser vos projets plus rapidement,PRIVATE,2025-07-22,5683.19,6251.51,568.32,0.0,0.0,6251.51
156,101,2025-07-22,2025-07-22,PAID,FACT-2025-000156,2025,,100.17,77,2025-07-23,2025-07-25,2025-08-15,Prestation Le droit d'innover à sa source,PRIVATE,2025-07-22,7713.16,8484.48,771.32,0.0,0.0,8484.48
157,335,2025-07-22,2025-07-22,PAID,FACT-2025-000157,2025,PO-7227,73.93,49,2025-07-22,2025-07-25,2025-10-02,Prestation L'avantage d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,3622.53,4347.04,724.51,181.13,543.38,3622.53
158,88,2025-07-22,2025-07-22,PAID,FACT-2025-000158,2025,PO-3527,45.61,20,2025-07-24,2025-07-27,2025-09-06,Prestation La possibilité de changer à sa source,PUBLIC,2025-07-22,912.18,1094.62,182.44,45.61,136.83,912.18
159,758,2025-07-22,2025-07-22,PAID,FACT-2025-000159,2025,PO-5419,3.79,40,2025-07-23,2025-07-26,2025-09-21,Prestation Le droit de changer de manière sûre,PUBLIC,2025-07-22,151.43,181.72,30.29,7.57,22.71,151.43
160,105,2025-07-22,2025-07-22,PAID,FACT-2025-000160,2025,PO-1430,85.06,66,2025-07-22,2025-07-23,2025-08-29,Prestation Le confort d'innover en toute tranquilité,PUBLIC,2025-07-22,5614.15,6736.98,1122.83,280.71,842.12,5614.15
161,92,2025-07-22,2025-07-22,PAID,FACT-2025-000161,2025,PO-7353,157.32,50,2025-07-23,2025-07-28,2025-08-17,Prestation L'avantage de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,7865.94,8298.57,432.63,0.0,0.0,8298.57
162,798,2025-07-22,2025-07-22,PAID,FACT-2025-000162,2025,PO-5405,36.3,49,2025-07-22,2025-07-27,2025-09-06,Prestation L'art de concrétiser vos projets plus rapidement,PUBLIC,2025-07-22,1778.87,2134.64,355.77,88.94,266.83,1778.87
163,309,2025-07-22,2025-07-22,PAID,FACT-2025-000163,2025,PO-2260,81.54,54,2025-07-23,2025-07-27,2025-08-24,Prestation L'avantage de rouler de manière sûre,PRIVATE,2025-07-22,4403.3,4843.63,440.33,0.0,0.0,4843.63
164,370,2025-07-22,2025-07-22,PAID,FACT-2025-000164,2025,PO-1110,145.42,14,2025-07-23,2025-07-25,2025-10-08,Prestation La liberté d'innover plus facilement,PUBLIC,2025-07-22,2035.93,2443.12,407.19,101.8,305.39,2035.93
165,406,2025-07-22,,UNPAID,FACT-2025-000165,2025,PO-3230,78.2,43,2025-07-23,2025-07-28,2025-09-23,Prestation L'avantage d'innover de manière efficace,PUBLIC,2025-07-22,3362.46,4034.95,672.49,168.12,504.37,3362.46
166,308,2025-07-22,2025-07-22,PAID,FACT-2025-000166,2025,,36.44,51,2025-07-23,2025-07-28,2025-08-31,Prestation Le droit de changer naturellement,PUBLIC,2025-07-22,1858.61,2230.33,371.72,92.93,278.79,1858.61
167,299,2025-07-22,,UNPAID,FACT-2025-000167,2025,PO-4273,92.4,36,2025-07-24,2025-07-28,2025-10-18,Prestation Le confort d'atteindre vos buts autrement,PRIVATE,2025-07-22,3326.27,3658.9,332.63,0.0,0.0,3658.9
168,607,2025-07-22,2025-07-22,PAID,FACT-2025-000168,2025,PO-5773,80.21,91,2025-07-24,2025-07-26,2025-10-15,Prestation L'avantage d'évoluer de manière efficace,PUBLIC,2025-07-22,7299.41,8759.29,1459.88,364.97,1094.91,7299.41
169,710,2025-07-22,2025-07-22,PAID,FACT-2025-000169,2025,PO-7932,93.88,33,2025-07-22,2025-07-26,2025-10-08,Prestation La liberté de rouler plus rapidement,PRIVATE,2025-07-22,3098.04,3717.65,619.61,0.0,0.0,3717.65
170,387,2025-07-22,2025-07-22,PAID,FACT-2025-000170,2025,PO-1602,60.56,89,2025-07-22,2025-07-26,2025-10-06,Prestation Le plaisir d'avancer de manière sûre,PUBLIC,2025-07-22,5390.24,6468.29,1078.05,269.51,808.54,5390.24
171,369,2025-07-22,2025-07-22,PAID,FACT-2025-000171,2025,PO-1725,29.74,86,2025-07-24,2025-07-29,2025-08-16,Prestation L'assurance d'avancer en toute tranquilité,PRIVATE,2025-07-22,2557.49,2813.24,255.75,0.0,0.0,2813.24
173,101,2025-07-22,2025-07-22,PAID,FACT-2025-000173,2025,PO-7129,63.19,89,2025-07-23,2025-07-25,2025-10-10,Prestation La liberté d'avancer à la pointe,PRIVATE,2025-07-22,5624.13,6748.96,1124.83,0.0,0.0,6748.96
174,401,2025-07-22,2025-07-22,PAID,FACT-2025-000174,2025,PO-2406,160.92,62,2025-07-23,2025-07-28,2025-10-09,Prestation Le droit d'innover plus facilement,PRIVATE,2025-07-22,9977.26,10526.01,548.75,0.0,0.0,10526.01
175,119,2025-07-22,2025-07-22,PAID,FACT-2025-000175,2025,PO-8801,170.66,27,2025-07-24,2025-07-26,2025-09-19,Prestation La liberté de louer sans soucis,PRIVATE,2025-07-22,4607.79,5529.35,921.56,0.0,0.0,5529.35
176,100,2025-07-22,2025-07-22,PAID,FACT-2025-000176,2025,PO-6620,5.96,91,2025-07-23,2025-07-27,2025-09-15,Prestation Le confort d'évoluer autrement,PRIVATE,2025-07-22,542.36,572.19,29.83,0.0,0.0,572.19
177,664,2025-07-22,2025-07-22,PAID,FACT-2025-000177,2025,PO-8570,129.39,43,2025-07-22,2025-07-24,2025-09-06,Prestation Le pouvoir de louer de manière efficace,PRIVATE,2025-07-22,5563.91,6676.69,1112.78,0.0,0.0,6676.69
179,756,2025-07-22,2025-07-22,PAID,FACT-2025-000179,2025,PO-2025,43.4,91,2025-07-24,2025-07-26,2025-10-02,Prestation L'avantage de rouler à sa source,PRIVATE,2025-07-22,3949.47,4166.69,217.22,0.0,0.0,4166.69
180,592,2025-07-22,2025-07-22,PAID,FACT-2025-000180,2025,PO-9019,136.74,15,2025-07-22,2025-07-27,2025-08-29,Prestation Le droit d'atteindre vos buts plus rapidement,PUBLIC,2025-07-22,2051.04,2461.25,410.21,102.55,307.66,2051.04
181,541,2025-07-22,2025-07-22,PAID,FACT-2025-000181,2025,PO-8501,131.36,45,2025-07-24,2025-07-27,2025-09-24,Prestation L'art d'innover à l'état pur,PUBLIC,2025-07-22,5911.35,7093.62,1182.27,295.57,886.7,5911.35
182,633,2025-07-22,2025-07-22,PAID,FACT-2025-000182,2025,PO-3999,89.13,16,2025-07-22,2025-07-25,2025-10-20,Prestation Le plaisir d'atteindre vos buts sans soucis,PRIVATE,2025-07-22,1426.08,1504.51,78.43,0.0,0.0,1504.51
183,383,2025-07-22,2025-07-22,PAID,FACT-2025-000183,2025,PO-8973,81.14,74,2025-07-24,2025-07-26,2025-10-10,Prestation Le pouvoir de concrétiser vos projets avant-tout,PRIVATE,2025-07-22,6004.62,6605.08,600.46,0.0,0.0,6605.08
184,651,2025-07-22,2025-07-22,PAID,FACT-2025-000184,2025,PO-8389,123.31,24,2025-07-24,2025-07-26,2025-10-16,Prestation L'assurance de changer à l'état pur,PUBLIC,2025-07-22,2959.46,3551.35,591.89,147.97,443.92,2959.46
185,635,2025-07-22,2025-07-22,PAID,FACT-2025-000185,2025,,40.64,50,2025-07-22,2025-07-25,2025-08-07,Prestation La liberté d'évoluer de manière sûre,PUBLIC,2025-07-22,2031.77,2438.12,406.35,101.59,304.77,2031.77
186,518,2025-07-22,2025-07-22,PAID,FACT-2025-000186,2025,PO-2354,73.94,57,2025-07-24,2025-07-28,2025-09-27,Prestation La possibilité de changer avant-tout,PUBLIC,2025-07-22,4214.74,5057.69,842.95,210.74,632.21,4214.74
187,579,2025-07-22,2025-07-22,PAID,FACT-2025-000187,2025,,62.86,37,2025-07-22,2025-07-24,2025-09-12,Prestation La liberté de changer de manière efficace,PRIVATE,2025-07-22,2325.95,2453.88,127.93,0.0,0.0,2453.88
188,580,2025-07-22,2025-07-22,PAID,FACT-2025-000188,2025,,164.85,35,2025-07-24,2025-07-28,2025-10-15,Prestation Le plaisir d'évoluer plus facilement,PRIVATE,2025-07-22,5769.87,6923.84,1153.97,0.0,0.0,6923.84
189,376,2025-07-22,2025-07-22,PAID,FACT-2025-000189,2025,,707.06,14,2025-07-24,2025-07-25,2025-10-01,Prestation L'art de rouler avant-tout,PUBLIC,2025-07-22,9898.78,11878.54,1979.76,494.94,1484.82,9898.78
190,670,2025-07-22,2025-07-22,PAID,FACT-2025-000190,2025,PO-2923,295.91,12,2025-07-22,2025-07-25,2025-08-10,Prestation L'art de louer avant-tout,PUBLIC,2025-07-22,3550.91,4261.09,710.18,177.55,532.64,3550.91
191,795,2025-07-22,2025-07-22,PAID,FACT-2025-000191,2025,PO-3719,109.17,79,2025-07-22,2025-07-24,2025-10-20,Prestation La liberté de rouler en toute tranquilité,PUBLIC,2025-07-22,8624.38,10349.26,1724.88,431.22,1293.66,8624.38
192,631,2025-07-22,,UNPAID,FACT-2025-000192,2025,PO-3758,83.24,69,2025-07-22,2025-07-24,2025-09-01,Prestation L'art d'atteindre vos buts en toute tranquilité,PRIVATE,2025-07-22,5743.74,6318.11,574.37,0.0,0.0,6318.11
193,332,2025-07-22,2025-07-22,PAID,FACT-2025-000193,2025,,144.37,66,2025-07-24,2025-07-27,2025-09-12,Prestation Le droit d'avancer sans soucis,PUBLIC,2025-07-22,9528.73,11434.48,1905.75,476.44,1429.31,9528.73
194,696,2025-07-22,,OVERDUE,FACT-2025-000194,2025,PO-3174,118.16,84,2025-07-22,2025-07-24,2025-09-27,Prestation L'assurance d'innover de manière sûre,PUBLIC,2025-07-22,9925.61,11910.73,1985.12,496.28,1488.84,9925.61
195,256,2025-07-22,,UNPAID,FACT-2025-000195,2025,PO-5402,107.85,63,2025-07-22,2025-07-25,2025-09-06,Prestation Le plaisir de louer à sa source,PUBLIC,2025-07-22,6794.72,8153.66,1358.94,339.74,1019.21,6794.72
196,643,2025-07-22,2025-07-22,PAID,FACT-2025-000196,2025,PO-9447,80.47,99,2025-07-23,2025-07-27,2025-10-02,Prestation Le plaisir d'atteindre vos buts autrement,PUBLIC,2025-07-22,7966.53,9559.84,1593.31,398.33,1194.98,7966.53
198,793,2025-07-22,2025-07-22,PAID,FACT-2025-000198,2025,PO-8039,778.13,9,2025-07-24,2025-07-25,2025-10-03,Prestation Le pouvoir d'avancer à sa source,PRIVATE,2025-07-22,7003.16,8403.79,1400.63,0.0,0.0,8403.79
199,217,2025-07-22,,UNPAID,FACT-2025-000199,2025,PO-8951,46.54,74,2025-07-23,2025-07-26,2025-09-16,Prestation La liberté de louer à sa source,PUBLIC,2025-07-22,3443.78,4132.54,688.76,172.19,516.57,3443.78
200,352,2025-07-22,2025-07-22,PAID,FACT-2025-000200,2025,PO-3588,133.23,59,2025-07-24,2025-07-25,2025-08-11,Prestation Le plaisir de louer de manière efficace,PRIVATE,2025-07-22,7860.51,8292.84,432.33,0.0,0.0,8292.84
201,452,2025-07-22,2025-07-22,PAID,FACT-2025-000201,2025,,406.89,17,2025-07-23,2025-07-24,2025-09-29,Prestation L'avantage d'atteindre vos buts à la pointe,PUBLIC,2025-07-22,6917.06,8300.47,1383.41,345.85,1037.56,6917.06
202,310,2025-07-22,2025-07-22,PAID,FACT-2025-000202,2025,,53.73,48,2025-07-22,2025-07-25,2025-08-17,Prestation Le droit d'avancer en toute tranquilité,PRIVATE,2025-07-22,2578.85,3094.62,515.77,0.0,0.0,3094.62
203,170,2025-07-22,2025-07-22,PAID,FACT-2025-000203,2025,PO-2559,137.76,55,2025-07-22,2025-07-26,2025-09-14,Prestation La possibilité de rouler à sa source,PRIVATE,2025-07-22,7576.8,9092.16,1515.36,0.0,0.0,9092.16
204,2,2025-07-22,2025-07-22,PAID,FACT-2025-000204,2025,PO-6629,26.58,88,2025-07-22,2025-07-26,2025-08-15,Prestation Le plaisir d'innover de manière sûre,PRIVATE,2025-07-22,2339.29,2573.22,233.93,0.0,0.0,2573.22
205,124,2025-07-22,2025-07-22,PAID,FACT-2025-000205,2025,,41.41,94,2025-07-23,2025-07-25,2025-10-06,Prestation L'avantage d'évoluer naturellement,PUBLIC,2025-07-22,3892.39,4670.87,778.48,194.62,583.86,3892.39
206,106,2025-07-22,2025-07-22,PAID,FACT-2025-000206,2025,,79.97,97,2025-07-23,2025-07-26,2025-09-13,Prestation La possibilité de changer de manière efficace,PUBLIC,2025-07-22,7757.26,9308.71,1551.45,387.86,1163.59,7757.26
207,657,2025-07-22,2025-07-22,PAID,FACT-2025-000207,2025,PO-4490,2.19,84,2025-07-24,2025-07-26,2025-08-14,Prestation Le pouvoir de changer à la pointe,PRIVATE,2025-07-22,183.9,194.01,10.11,0.0,0.0,194.01
208,644,2025-07-22,2025-07-22,PAID,FACT-2025-000208,2025,,159.99,28,2025-07-24,2025-07-26,2025-09-27,Prestation La possibilité de louer plus rapidement,PRIVATE,2025-07-22,4479.6,4725.98,246.38,0.0,0.0,4725.98
209,144,2025-07-22,2025-07-22,PAID,FACT-2025-000209,2025,PO-2380,241.72,18,2025-07-22,2025-07-27,2025-09-24,Prestation L'art de rouler à l'état pur,PRIVATE,2025-07-22,4350.95,4590.25,239.3,0.0,0.0,4590.25
210,255,2025-07-22,,UNPAID,FACT-2025-000210,2025,,81.6,85,2025-07-24,2025-07-29,2025-09-11,Prestation Le pouvoir d'évoluer autrement,PUBLIC,2025-07-22,6935.71,8322.85,1387.14,346.79,1040.36,6935.71
211,211,2025-07-22,2025-07-22,PAID,FACT-2025-000211,2025,,47.93,83,2025-07-24,2025-07-29,2025-10-10,Prestation Le confort de rouler à sa source,PRIVATE,2025-07-22,3978.34,4197.15,218.81,0.0,0.0,4197.15
212,246,2025-07-22,2025-07-22,PAID,FACT-2025-000212,2025,PO-1197,641.7,10,2025-07-23,2025-07-27,2025-08-20,Prestation Le droit d'évoluer à l'état pur,PUBLIC,2025-07-22,6417.02,7700.42,1283.4,320.85,962.55,6417.02
213,370,2025-07-22,,UNPAID,FACT-2025-000213,2025,PO-3830,121.85,47,2025-07-23,2025-07-25,2025-09-24,Prestation L'art d'atteindre vos buts en toute tranquilité,PUBLIC,2025-07-22,5726.97,6872.36,1145.39,286.35,859.05,5726.97
214,782,2025-07-22,2025-07-22,PAID,FACT-2025-000214,2025,,8.45,28,2025-07-23,2025-07-24,2025-08-08,Prestation L'avantage de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,236.55,249.56,13.01,0.0,0.0,249.56
215,408,2025-07-22,,UNPAID,FACT-2025-000215,2025,PO-9791,82.57,52,2025-07-24,2025-07-27,2025-10-09,Prestation Le plaisir d'innover avant-tout,PUBLIC,2025-07-22,4293.39,5152.07,858.68,214.67,644.01,4293.39
216,551,2025-07-22,2025-07-22,PAID,FACT-2025-000216,2025,,32.68,27,2025-07-24,2025-07-26,2025-09-10,Prestation Le pouvoir de concrétiser vos projets plus rapidement,PUBLIC,2025-07-22,882.31,1058.77,176.46,44.12,132.35,882.31
217,160,2025-07-22,2025-07-22,PAID,FACT-2025-000217,2025,PO-2083,91.14,84,2025-07-24,2025-07-27,2025-09-25,Prestation L'avantage de rouler autrement,PUBLIC,2025-07-22,7655.92,9187.1,1531.18,382.8,1148.39,7655.92
218,318,2025-07-22,2025-07-22,PAID,FACT-2025-000218,2025,PO-1901,17.03,56,2025-07-24,2025-07-28,2025-09-05,Prestation Le droit de louer plus rapidement,PUBLIC,2025-07-22,953.51,1144.21,190.7,47.68,143.03,953.51
