STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID,INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER,merge_source,libele
3947,2025-06-06,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,36517.97,"Paiement groupé factures: FAC-2025-77185, FAC-2025-87341, FAC-2023-63876",6717.0,2025-07-28 15:45:43.218179,releve_202506.csv,,text/csv,,2025-06-06,GROUPED,"6717,6721,6725",,6717.0,2025-03-30,96.0,PRIVE,13630.59,2726.12,16356.71,0.0,0.0,16356.71,1514.51,9.0,2025-03-31,2025-04-04,2025-06-05,Maintenance SaaS,PO-06564-wO,2025.0,PAID,2025-06-05,FAC-2025-77185,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3948,2024-03-19,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,41300.52,"Paiement groupé factures: FAC-2024-55226, FAC-2025-69185, FAC-2024-59452",6726.0,2025-07-28 15:45:43.218705,releve_202403.csv,,text/csv,,2024-03-19,GROUPED,"6726,6732,6733",,6726.0,2024-01-11,95.0,PUBLIC,5724.18,1144.84,6869.02,286.21,858.63,5724.18,408.87,14.0,2024-01-13,2024-01-15,2024-03-08,Consulting IT,PO-01542-LI,2024.0,PAID,2024-03-16,FAC-2024-55226,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3949,2024-11-16,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,18245.98,"Paiement groupé factures: FAC-2024-85497, FAC-2024-93515, FAC-2024-33382",6734.0,2025-07-28 15:45:43.218705,releve_202411.csv,,text/csv,,2024-11-16,GROUPED,"6734,6735,6739",,6734.0,2024-09-04,73.0,PRIVE,8082.63,1616.53,9699.16,0.0,0.0,9699.16,898.07,9.0,2024-09-06,2024-09-06,2024-11-26,Consulting IT,PO-83019-xC,2024.0,PAID,2024-11-14,FAC-2024-85497,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3950,2025-01-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,13541.61,"Paiement groupé factures: FAC-2024-88649, FAC-2025-36715, FAC-2024-12203",6740.0,2025-07-28 15:45:43.219226,releve_202501.csv,,text/csv,,2025-01-18,GROUPED,"6740,6742,6743",,6740.0,2024-11-03,30.0,PRIVE,2779.8,555.96,3335.76,0.0,0.0,3335.76,1389.9,2.0,2024-11-04,2024-11-05,2025-01-29,Hébergement cloud,PO-91301-nv,2024.0,PAID,2025-01-16,FAC-2024-88649,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3951,2024-06-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,48599.72,"Paiement groupé factures: FAC-2024-41654, FAC-2023-95358, FAC-2023-48388",6744.0,2025-07-28 15:45:43.219226,releve_202406.csv,,text/csv,,2024-06-21,GROUPED,"6744,6748,6750",,6744.0,2024-05-18,37.0,PRIVE,13496.98,2699.4,16196.38,0.0,0.0,16196.38,1928.14,7.0,2024-05-18,,2024-06-19,Maintenance SaaS,PO-42045-XO,2024.0,PAID,2024-06-21,FAC-2024-41654,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3952,2024-07-11,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8828.78,"Paiement groupé factures: FAC-2024-06017, FAC-2025-52622, FAC-2024-22557",6755.0,2025-07-28 15:45:43.219923,releve_202407.csv,,text/csv,,2024-07-11,GROUPED,"6755,6756,6758",,6755.0,2024-04-29,6.0,PUBLIC,4020.3,804.06,4824.36,201.02,603.05,4020.29,446.7,9.0,2024-04-29,2024-05-04,2024-07-26,Développement logiciel,PO-39644-kO,2024.0,PAID,2024-07-11,FAC-2024-06017,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3953,2023-10-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,34176.8,"Paiement groupé factures: FAC-2023-37572, FAC-2024-65690, FAC-2024-40445",6759.0,2025-07-28 15:45:43.219923,releve_202310.csv,,text/csv,,2023-10-12,GROUPED,"6759,6760,6761",,6759.0,2023-08-22,24.0,PUBLIC,3043.82,608.76,3652.58,152.19,456.57,3043.82,234.14,13.0,2023-08-23,,2023-10-20,Maintenance SaaS,PO-60340-lA,2023.0,PAID,2023-10-10,FAC-2023-37572,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3954,2024-04-03,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,40614.78,"Paiement groupé factures: FAC-2024-46130, FAC-2023-50155, FAC-2023-31964",6762.0,2025-07-28 15:45:43.220444,releve_202404.csv,,text/csv,,2024-04-03,GROUPED,"6762,6767,6768",,6762.0,2024-01-31,87.0,PRIVE,28844.48,5768.9,34613.38,0.0,0.0,34613.38,1802.78,16.0,2024-02-01,2024-02-02,2024-04-08,Formation technique,PO-49245-bb,2024.0,PAID,2024-03-31,FAC-2024-46130,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3955,2024-07-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,16157.94,"Paiement groupé factures: FAC-2024-50405, FAC-2025-42396, FAC-2024-15904",6770.0,2025-07-28 15:45:43.220444,releve_202407.csv,,text/csv,,2024-07-29,GROUPED,"6770,6771,6773",,6770.0,2024-05-03,11.0,PUBLIC,2233.5,446.7,2680.2,111.68,335.03,2233.49,148.9,15.0,2024-05-05,2024-05-08,2024-07-30,Consulting IT,PO-06387-EQ,2024.0,PAID,2024-07-24,FAC-2024-50405,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3956,2024-04-17,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,34026.89,"Paiement groupé factures: FAC-2024-35945, FAC-2023-47918, FAC-2025-33990",6775.0,2025-07-28 15:45:43.220444,releve_202404.csv,,text/csv,,2024-04-17,GROUPED,"6775,6776,6777",,6775.0,2024-02-18,42.0,PUBLIC,7827.0,1565.4,9392.4,391.35,1174.05,7827.0,1565.4,5.0,2024-02-19,2024-02-22,2024-04-29,Consulting IT,PO-99406-nk,2024.0,PAID,2024-04-14,FAC-2024-35945,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3957,2024-08-19,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,11919.89,"Paiement groupé factures: FAC-2024-72614, FAC-2024-41907, FAC-2024-84254",6779.0,2025-07-28 15:45:43.221010,releve_202408.csv,,text/csv,,2024-08-19,GROUPED,"6779,6784,6787",,6779.0,2024-05-25,97.0,PRIVE,5741.45,1148.29,6889.74,0.0,0.0,6889.74,1148.29,5.0,2024-05-27,2024-05-26,2024-08-09,Développement logiciel,PO-92949-Wm,2024.0,PAID,2024-08-17,FAC-2024-72614,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3958,2024-10-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,44529.94,"Paiement groupé factures: FAC-2024-32598, FAC-2024-39930, FAC-2025-80755",6789.0,2025-07-28 15:45:43.221010,releve_202410.csv,,text/csv,,2024-10-15,GROUPED,"6789,6790,6791",,6789.0,2024-08-14,1.0,PRIVE,6497.6,1299.52,7797.12,0.0,0.0,7797.12,649.76,10.0,2024-08-16,2024-08-17,2024-10-08,Formation technique,PO-74488-vL,2024.0,PAID,2024-10-12,FAC-2024-32598,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3959,2024-03-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,39224.05,"Paiement groupé factures: FAC-2024-60381, FAC-2024-16890, FAC-2024-88597",6796.0,2025-07-28 15:45:43.221010,releve_202403.csv,,text/csv,,2024-03-18,GROUPED,"6796,6798,6799",,6796.0,2024-01-01,19.0,PRIVE,21342.15,4268.43,25610.58,0.0,0.0,25610.58,1422.81,15.0,2024-01-01,2024-01-05,2024-03-03,Licence logicielle,PO-63077-Rc,2024.0,PAID,2024-03-14,FAC-2024-60381,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3960,2025-03-31,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,45971.87,"Paiement groupé factures: FAC-2025-72016, FAC-2024-83207, FAC-2024-60961",6801.0,2025-07-28 15:45:43.221582,releve_202503.csv,,text/csv,,2025-03-31,GROUPED,"6801,6803,6804",,6801.0,2025-02-24,20.0,PRIVE,1038.7,207.74,1246.44,0.0,0.0,1246.44,1038.7,1.0,2025-02-26,2025-03-01,2025-03-31,Hébergement cloud,PO-72587-Nn,2025.0,PAID,2025-03-30,FAC-2025-72016,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3961,2024-09-26,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23443.63,"Paiement groupé factures: FAC-2024-96075, FAC-2025-99296, FAC-2024-39204",6805.0,2025-07-28 15:45:43.221582,releve_202409.csv,,text/csv,,2024-09-26,GROUPED,"6805,6806,6808",,6805.0,2024-07-07,75.0,PRIVE,8070.88,1614.18,9685.06,0.0,0.0,9685.06,504.43,16.0,2024-07-08,,2024-09-27,Consulting IT,PO-71211-jY,2024.0,PAID,2024-09-23,FAC-2024-96075,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3962,2023-12-05,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,32830.58,"Paiement groupé factures: FAC-2023-30174, FAC-2025-78379, FAC-2023-30714",6809.0,2025-07-28 15:45:43.221582,releve_202312.csv,,text/csv,,2023-12-05,GROUPED,"6809,6812,6813",,6809.0,2023-10-03,36.0,PUBLIC,14731.27,2946.25,17677.52,736.56,2209.69,14731.27,775.33,19.0,2023-10-05,,2023-12-08,Licence logicielle,PO-40305-oA,2023.0,PAID,2023-12-02,FAC-2023-30174,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3963,2024-07-07,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,39868.47,"Paiement groupé factures: FAC-2024-67649, FAC-2023-73363, FAC-2025-92134",6814.0,2025-07-28 15:45:43.222170,releve_202407.csv,,text/csv,,2024-07-07,GROUPED,"6814,6817,6818",,6814.0,2024-06-14,36.0,PUBLIC,1425.79,285.16,1710.95,71.29,213.87,1425.79,1425.79,1.0,2024-06-14,2024-06-15,2024-07-14,Développement logiciel,PO-83459-Qx,2024.0,PAID,2024-07-03,FAC-2024-67649,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3964,2024-01-10,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,66135.13,"Paiement groupé factures: FAC-2023-36150, FAC-2024-00351, FAC-2024-98047",6820.0,2025-07-28 15:45:43.222170,releve_202401.csv,,text/csv,,2024-01-10,GROUPED,"6820,6822,6823",,6820.0,2023-10-13,2.0,PRIVE,24594.48,4918.9,29513.38,0.0,0.0,29513.38,1366.36,18.0,2023-10-14,2023-10-17,2023-12-29,Développement logiciel,PO-30868-iA,2023.0,PAID,2024-01-09,FAC-2023-36150,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3965,2025-10-05,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,58844.04000000001,"Paiement groupé factures: FAC-2025-97852, FAC-2024-85104, FAC-2025-85453",6824.0,2025-07-28 15:45:43.222170,releve_202510.csv,,text/csv,,2025-10-05,GROUPED,"6824,6827,6829",,6824.0,2025-07-13,20.0,PRIVE,16239.2,3247.84,19487.04,0.0,0.0,19487.04,811.96,20.0,2025-07-14,2025-07-14,2025-09-25,Licence logicielle,PO-32526-VC,2025.0,PAID,2025-10-03,FAC-2025-97852,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3966,2025-04-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23692.91,"Paiement groupé factures: FAC-2025-99553, FAC-2024-61618, FAC-2023-95584",6832.0,2025-07-28 15:45:43.222779,releve_202504.csv,,text/csv,,2025-04-18,GROUPED,"6832,6835,6845",,6832.0,2025-02-22,96.0,PRIVE,11115.6,2223.12,13338.72,0.0,0.0,13338.72,555.78,20.0,2025-02-23,,2025-04-30,Licence logicielle,PO-57678-Uf,2025.0,PAID,2025-04-17,FAC-2025-99553,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3967,2024-12-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,19582.82,"Paiement groupé factures: FAC-2024-03152, FAC-2024-00992, FAC-2024-27487",6847.0,2025-07-28 15:45:43.222779,releve_202412.csv,,text/csv,,2024-12-29,GROUPED,"6847,6850,6851",,6847.0,2024-11-11,19.0,PRIVE,2399.84,479.97,2879.81,0.0,0.0,2879.81,599.96,4.0,2024-11-13,2024-11-14,2024-12-22,Hébergement cloud,PO-60675-VM,2024.0,PAID,2024-12-26,FAC-2024-03152,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3968,2024-11-26,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,10149.4,"Paiement groupé factures: FAC-2024-92358, FAC-2024-54521, FAC-2025-39996",6854.0,2025-07-28 15:45:43.223307,releve_202411.csv,,text/csv,,2024-11-26,GROUPED,"6854,6855,6856",,6854.0,2024-09-08,74.0,PUBLIC,1967.42,393.48,2360.9,98.37,295.11,1967.42,983.71,2.0,2024-09-10,,2024-11-06,Développement logiciel,PO-90861-OG,2024.0,PAID,2024-11-21,FAC-2024-92358,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3969,2024-05-31,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,17501.75,"Paiement groupé factures: FAC-2024-20377, FAC-2023-56581, FAC-2025-41995",6858.0,2025-07-28 15:45:43.223307,releve_202405.csv,,text/csv,,2024-05-31,GROUPED,"6858,6859,6863",,6858.0,2024-05-11,41.0,PRIVE,11050.5,2210.1,13260.6,0.0,0.0,13260.6,736.7,15.0,2024-05-12,2024-05-16,2024-06-14,Maintenance SaaS,PO-53663-Hq,2024.0,PAID,2024-05-30,FAC-2024-20377,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3970,2024-07-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,53873.46,"Paiement groupé factures: FAC-2024-68270, FAC-2024-10150, FAC-2023-44655",6866.0,2025-07-28 15:45:43.223307,releve_202407.csv,,text/csv,,2024-07-15,GROUPED,"6866,6867,6868",,6866.0,2024-04-17,47.0,PRIVE,4461.12,892.22,5353.34,0.0,0.0,5353.34,1115.28,4.0,2024-04-19,2024-04-18,2024-07-03,Formation technique,PO-25918-TP,2024.0,PAID,2024-07-13,FAC-2024-68270,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3971,2025-04-11,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,43516.06,"Paiement groupé factures: FAC-2025-75649, FAC-2023-90763, FAC-2025-99456",6877.0,2025-07-28 15:45:43.223883,releve_202504.csv,,text/csv,,2025-04-11,GROUPED,"6877,6878,6882",,6877.0,2025-02-16,99.0,PUBLIC,298.35,59.67,358.02,14.92,44.75,298.35,298.35,1.0,2025-02-18,2025-02-19,2025-04-17,Développement logiciel,PO-73771-BF,2025.0,PAID,2025-04-06,FAC-2025-75649,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3972,2025-09-03,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,70313.07,"Paiement groupé factures: FAC-2025-74569, FAC-2023-55193, FAC-2024-02047",6884.0,2025-07-28 15:45:43.223883,releve_202509.csv,,text/csv,,2025-09-03,GROUPED,"6884,6889,6890",,6884.0,2025-07-23,5.0,PRIVE,26212.21,5242.44,31454.65,0.0,0.0,31454.65,1379.59,19.0,2025-07-23,,2025-08-24,Formation technique,PO-13562-yK,2025.0,PAID,2025-08-29,FAC-2025-74569,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3973,2024-10-18,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8611.279999999999,"Paiement groupé factures: FAC-2024-45304, FAC-2024-20068, FAC-2023-62298",6892.0,2025-07-28 15:45:43.223883,releve_202410.csv,,text/csv,,2024-10-18,GROUPED,"6892,6895,6896",,6892.0,2024-08-27,59.0,PUBLIC,1277.48,255.5,1532.98,63.87,191.62,1277.49,1277.48,1.0,2024-08-27,2024-08-29,2024-10-17,Consulting IT,PO-10465-fB,2024.0,PAID,2024-10-15,FAC-2024-45304,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3974,2024-06-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,27984.46,"Paiement groupé factures: FAC-2024-42265, FAC-2025-30587, FAC-2025-08567",6904.0,2025-07-28 15:45:43.223883,releve_202406.csv,,text/csv,,2024-06-12,GROUPED,"6904,6906,6908",,6904.0,2024-03-31,34.0,PUBLIC,21212.46,4242.49,25454.95,1060.62,3181.87,21212.46,1178.47,18.0,2024-04-02,2024-04-02,2024-06-01,Hébergement cloud,PO-61392-pX,2024.0,PAID,2024-06-07,FAC-2024-42265,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3975,2025-03-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,21761.78,"Paiement groupé factures: FAC-2025-53030, FAC-2023-85380, FAC-2024-00431",6912.0,2025-07-28 15:45:43.224510,releve_202503.csv,,text/csv,,2025-03-21,GROUPED,"6912,6913,6914",,6912.0,2025-01-14,51.0,PUBLIC,8549.82,1709.96,10259.78,427.49,1282.47,8549.82,474.99,18.0,2025-01-16,2025-01-18,2025-03-10,Développement logiciel,PO-87696-zt,2025.0,PAID,2025-03-19,FAC-2025-53030,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3976,2024-03-13,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,44964.47,"Paiement groupé factures: FAC-2024-97784, FAC-2023-48330, FAC-2024-11656",6919.0,2025-07-28 15:45:43.224510,releve_202403.csv,,text/csv,,2024-03-13,GROUPED,"6919,6922,6924",,6919.0,2024-01-13,56.0,PRIVE,19685.44,3937.09,23622.53,0.0,0.0,23622.53,1230.34,16.0,2024-01-15,,2024-03-21,Développement logiciel,PO-83813-Zd,2024.0,PAID,2024-03-10,FAC-2024-97784,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3977,2025-08-28,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,58329.18,"Paiement groupé factures: FAC-2025-75609, FAC-2024-34206, FAC-2024-77424",6926.0,2025-07-28 15:45:43.224510,releve_202508.csv,,text/csv,,2025-08-28,GROUPED,"6926,6927,6929",,6926.0,2025-07-23,54.0,PRIVE,5490.65,1098.13,6588.78,0.0,0.0,6588.78,1098.13,5.0,2025-07-23,2025-07-26,2025-08-23,Maintenance SaaS,PO-74469-yi,2025.0,PAID,2025-08-25,FAC-2025-75609,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3978,2023-11-21,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,43473.76,"Paiement groupé factures: FAC-2023-38809, FAC-2025-85666, FAC-2024-37304",6930.0,2025-07-28 15:45:43.225049,releve_202311.csv,,text/csv,,2023-11-21,GROUPED,"6930,6932,6937",,6930.0,2023-09-23,100.0,PRIVE,26749.33,5349.87,32099.2,0.0,0.0,32099.2,1573.49,17.0,2023-09-23,2023-09-24,2023-11-04,Formation technique,PO-02234-OK,2023.0,PAID,2023-11-16,FAC-2023-38809,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3979,2023-10-09,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,23058.03,"Paiement groupé factures: FAC-2023-57944, FAC-2024-77827, FAC-2023-75352",6943.0,2025-07-28 15:45:43.225049,releve_202310.csv,,text/csv,,2023-10-09,GROUPED,"6943,6946,6948",,6943.0,2023-08-21,26.0,PUBLIC,1839.8,367.96,2207.76,91.99,275.97,1839.8,367.96,5.0,2023-08-23,,2023-10-08,Développement logiciel,PO-71666-hE,2023.0,PAID,2023-10-05,FAC-2023-57944,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3980,2023-10-23,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,37142.77,"Paiement groupé factures: FAC-2023-71857, FAC-2024-89381, FAC-2024-01558",6951.0,2025-07-28 15:45:43.225049,releve_202310.csv,,text/csv,,2023-10-23,GROUPED,"6951,6952,6953",,6951.0,2023-09-08,61.0,PRIVE,19998.22,3999.64,23997.86,0.0,0.0,23997.86,1818.02,11.0,2023-09-09,2023-09-11,2023-10-12,Formation technique,PO-68956-vE,2023.0,PAID,2023-10-23,FAC-2023-71857,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3981,2025-07-29,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,30966.07,"Paiement groupé factures: FAC-2025-86804, FAC-2023-79900, FAC-2025-69824",6956.0,2025-07-28 15:45:43.225671,releve_202507.csv,,text/csv,,2025-07-29,GROUPED,"6956,6957,6958",,6956.0,2025-05-19,4.0,PRIVE,651.36,130.27,781.63,0.0,0.0,781.63,54.28,12.0,2025-05-21,2025-05-24,2025-08-05,Formation technique,PO-92634-fx,2025.0,PAID,2025-07-28,FAC-2025-86804,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3982,2024-06-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,8295.34,"Paiement groupé factures: FAC-2024-10677, FAC-2023-69046, FAC-2023-30993",6965.0,2025-07-28 15:45:43.225671,releve_202406.csv,,text/csv,,2024-06-15,GROUPED,"6965,6966,6967",,6965.0,2024-05-26,24.0,PUBLIC,1542.95,308.59,1851.54,77.15,231.44,1542.95,1542.95,1.0,2024-05-27,,2024-06-27,Formation technique,PO-34737-vh,2024.0,PAID,2024-06-15,FAC-2024-10677,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3983,2024-02-12,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,16237.97,"Paiement groupé factures: FAC-2024-52646, FAC-2024-63147, FAC-2024-43314",6968.0,2025-07-28 15:45:43.225671,releve_202402.csv,,text/csv,,2024-02-12,GROUPED,"6968,6971,6972",,6968.0,2024-01-01,63.0,PUBLIC,1209.04,241.81,1450.85,60.45,181.36,1209.04,151.13,8.0,2024-01-01,,2024-02-14,Maintenance SaaS,PO-75100-ar,2024.0,PAID,2024-02-12,FAC-2024-52646,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3984,2024-09-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,6172.38,"Paiement groupé factures: FAC-2024-41968, FAC-2025-10020, FAC-2024-14755",6974.0,2025-07-28 15:45:43.226401,releve_202409.csv,,text/csv,,2024-09-15,GROUPED,"6974,6975,6976",,6974.0,2024-07-04,20.0,PRIVE,1347.12,269.42,1616.54,0.0,0.0,1616.54,673.56,2.0,2024-07-04,2024-07-06,2024-09-05,Maintenance SaaS,PO-21084-RO,2024.0,PAID,2024-09-11,FAC-2024-41968,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3985,2024-11-25,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,15608.23,"Paiement groupé factures: FAC-2024-48180, FAC-2024-41179, FAC-2024-63308",6981.0,2025-07-28 15:45:43.226401,releve_202411.csv,,text/csv,,2024-11-25,GROUPED,"6981,6982,6983",,6981.0,2024-09-23,37.0,PRIVE,11942.14,2388.43,14330.57,0.0,0.0,14330.57,853.01,14.0,2024-09-24,2024-09-28,2024-11-27,Consulting IT,PO-42783-XS,2024.0,PAID,2024-11-20,FAC-2024-48180,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3986,2024-05-13,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,40308.85,"Paiement groupé factures: FAC-2024-29505, FAC-2025-23068, FAC-2025-30868",6986.0,2025-07-28 15:45:43.226401,releve_202405.csv,,text/csv,,2024-05-13,GROUPED,"6986,6987,6991",,6986.0,2024-03-19,77.0,PUBLIC,11129.16,2225.83,13354.99,556.46,1669.37,11129.16,927.43,12.0,2024-03-19,,2024-05-18,Formation technique,PO-58902-CW,2024.0,PAID,2024-05-13,FAC-2024-29505,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3987,2025-05-20,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,3759.75,"Paiement groupé factures: FAC-2025-22439, FAC-2023-67862, FAC-2023-52531",6992.0,2025-07-28 15:45:43.226990,releve_202505.csv,,text/csv,,2025-05-20,GROUPED,"6992,6993,6996",,6992.0,2025-03-28,96.0,PRIVE,315.36,63.07,378.43,0.0,0.0,378.43,105.12,3.0,2025-03-29,,2025-06-04,Développement logiciel,PO-53540-En,2025.0,PAID,2025-05-20,FAC-2025-22439,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3988,2025-05-15,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,42297.21000000001,"Paiement groupé factures: FAC-2025-98693, FAC-2025-35649, FAC-2024-36937",6998.0,2025-07-28 15:45:43.226990,releve_202505.csv,,text/csv,,2025-05-15,GROUPED,"6998,6999,7003",,6998.0,2025-03-04,88.0,PRIVE,18305.88,3661.18,21967.06,0.0,0.0,21967.06,1525.49,12.0,2025-03-06,,2025-05-21,Formation technique,PO-10395-iR,2025.0,PAID,2025-05-12,FAC-2025-98693,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3989,2023-12-17,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,35013.77,"Paiement groupé factures: FAC-2023-65505, FAC-2025-14434, FAC-2025-06747",7005.0,2025-07-28 15:45:43.226990,releve_202312.csv,,text/csv,,2023-12-17,GROUPED,"7005,7006,7008",,7005.0,2023-11-06,69.0,PRIVE,16532.66,3306.53,19839.19,0.0,0.0,19839.19,870.14,19.0,2023-11-06,,2023-12-09,Maintenance SaaS,PO-41603-pW,2023.0,PAID,2023-12-15,FAC-2023-65505,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3990,2023-12-08,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,30346.45,"Paiement groupé factures: FAC-2023-42882, FAC-2024-20130, FAC-2024-39958",7009.0,2025-07-28 15:45:43.227550,releve_202312.csv,,text/csv,,2023-12-08,GROUPED,"7009,7012,7015",,7009.0,2023-10-02,60.0,PUBLIC,25417.26,5083.45,30500.71,1270.86,3812.59,25417.26,1412.07,18.0,2023-10-03,2023-10-06,2023-12-02,Licence logicielle,PO-56028-ik,2023.0,PAID,2023-12-08,FAC-2023-42882,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
3991,2024-04-02,VIREMENT RECU,PAIEMENT GROUPE 3 FACTURES,,36566.62,"Paiement groupé factures: FAC-2024-32681, FAC-2024-29132, FAC-2025-48181",7016.0,2025-07-28 15:45:43.227550,releve_202404.csv,,text/csv,,2024-04-02,GROUPED,"7016,7017,7018",,7016.0,2024-02-16,80.0,PUBLIC,22409.12,4481.82,26890.94,1120.46,3361.37,22409.11,1400.57,16.0,2024-02-16,2024-02-19,2024-03-26,Hébergement cloud,PO-15855-Ev,2024.0,PAID,2024-03-30,FAC-2024-32681,bank_statements_grouped.csv + invoices_grouped_payments.csv,1
